Time (Ma),Total ridge length (km),Mean ridge spreading rate (cm/yr),Mean ridge spreading rate SD (cm/yr),Crustal formation rate (km^2/yr),Total subduction zone length (km),Mean trench convergence rate (cm/yr),Mean trench convergence rate SD (cm/year),Crustal subduction rate (km^2/yr),Total transform length (km)
170.0,53.13014271159118,6.715075303617193,4.174405763144038,3.5704476355982955,61.69548620554324,6.4183222831974875,3.6484666600675273,3.953931140301066,6.867032142535748
171.0,48.27241701923863,7.215835798484845,4.0322011767280115,3.485720103408853,59.42721348335421,6.751843949577539,3.366039089642529,4.009461996146268,6.499193464719009
172.0,47.728010756418044,7.245291405066682,4.052014096348047,3.46057103241421,59.4380712854217,6.755788760244033,3.3661878945062034,4.014686802089441,6.657830445884761
173.0,47.41043725193488,7.274164119251278,4.1006864853076275,3.451222577501504,59.44625756067537,6.75626457891379,3.3665350660298667,4.0158655506623875,6.669827134190282
174.0,47.12808188835607,7.312479530471504,4.158544123313591,3.4486880041715833,59.46650737154521,6.775674827881599,3.355577269672963,4.028767491491825,6.670753853491672
175.0,46.556470189511764,7.3928484583432,4.190346002436339,3.444307180466317,59.49434179897495,6.797509404437081,3.392782370671977,4.043497192351489,6.49639424069669
176.0,46.26509960645742,7.43149390197873,4.248317061414662,3.440523243573209,59.67301888234025,6.784049329620751,3.4000519353307883,4.044646547537465,6.497187148047567
177.0,45.969951124438246,7.472613017253983,4.306488503217485,3.4374652012402525,59.713424993293266,6.413605202835614,3.092184623068132,3.826067500678103,6.497979010164776
178.0,45.68413166340331,7.514777594793963,4.364768311592288,3.43546031821639,59.74367812280205,6.410597845690588,3.0926904470855447,3.8262857683164007,6.4987698314269355
179.0,45.41773181985784,7.558674779158424,4.422690940405796,3.4351979113656914,59.77516903620029,6.407424218054883,3.093432969742432,3.82642975012119,6.499559616023334
180.0,45.084131809845346,6.511561534973015,3.907487191062601,2.9375069590223952,59.80791060834804,5.326429543617741,3.027902139357911,3.1830234064079557,6.500348368201775
181.0,40.80419846934473,7.046559798109013,3.572197464062766,2.8773844721816344,59.9875212139546,4.518881107106183,2.653832396464139,2.7103644384401506,13.058252959719203
182.0,40.526519781276285,7.100826874085657,3.629964465092535,2.879824111750929,59.97707448669845,4.52041505659097,2.662199696186637,2.710791718074676,13.109033031295313
183.0,40.25032172115726,7.155794109393372,3.6880201838762448,2.8822904462235983,59.98137198721744,4.520547665255414,2.6722833541236954,2.71105026668783,13.155271334369305
184.0,39.97067797174519,7.211385971833864,3.7465861510263867,2.8846770902460728,60.02056300834795,4.519680433544378,2.681995470193586,2.7122596781972845,13.201651514430967
185.0,39.68776687425193,7.262475222341965,3.7997027420407816,2.8845588524021974,60.08251140743457,4.517096150163196,2.715147785543017,2.713520537704059,13.24817527438573
186.0,39.38210502825355,7.306823733730592,3.8468379532451276,2.87994427702323,60.15880624972296,4.513746077077768,2.724134969702471,2.714941199906045,13.29607661517191
187.0,40.348028452126066,7.270265116616262,3.8286908671860997,2.9346588812047454,60.08296542724527,4.538328765669906,2.739675168002804,2.726318838818151,10.989088846784648
188.0,39.91668819524937,7.313776752433625,3.8600598339501904,2.9207854795460615,60.24881123555542,4.534918929149185,2.7454805794086012,2.7317423344100935,11.00027985529928
189.0,39.5493465690624,7.349329823984559,3.896355214982625,2.9078883743841946,60.4000484146595,4.533861598647772,2.750383411659095,2.737990506643623,11.011592601302011
190.0,39.14205730076985,7.293685806736056,3.9050574809083214,2.8561959919145585,60.52813411190343,4.346026595330436,3.2051009710346086,2.631092002424543,11.027636192297797
191.0,35.65979194670224,7.945188722191389,3.5155497564825424,2.8336653916449346,62.38882377401098,4.235517672042306,2.8418463221209387,2.6430557070401344,11.773927331040522
192.0,35.60249070145035,7.961261174858918,3.508831207178542,2.834870169826963,62.37391544190583,4.230781671596888,2.8438697787647573,2.6377555100856975,11.919335623346926
193.0,35.62973380826444,7.968964453867157,3.502173857416017,2.839645099414327,62.35723382256944,4.236987572286978,2.8496259918200244,2.638667970983754,11.957106289985763
194.0,35.67476352987911,7.974693848137164,3.49724959627047,2.845288700900827,62.33937185672284,4.235881239466647,2.860043170075589,2.641192712292412,11.974482906280523
195.0,35.689181883294445,7.980679107375216,3.4929070464513226,2.848580705510432,62.330519010123616,4.2394876132291595,2.866752528240193,2.6431453567516034,11.998626850187994
196.0,35.693371192737565,7.9852477874007635,3.4901193654564615,2.8505510291562213,62.59242650450483,4.230416200051126,2.8632522909149163,2.6485096887787423,12.026657059339566
197.0,35.70212569147884,7.98858965654775,3.487842383247701,2.8524324036350475,62.587108167668895,4.235589571893502,2.8726774862210758,2.651611507716736,12.054874509411533
198.0,35.709462332501474,7.990769650743059,3.4868783725058945,2.8538507308337753,62.58036019208874,4.241173945145314,2.8824857706069533,2.6546656560955473,12.083281189706222
199.0,35.71988734174956,7.992767201709366,3.4866105118171813,2.855297611568264,62.574183712589445,4.245602432200819,2.8923246027487757,2.6573157984305813,12.111879146289853
200.0,37.29574850196681,8.724135471072636,3.3223718554990365,3.25376877928296,62.47755308049,5.690890085113885,3.8103807632252367,3.5569816608596256,7.298906625128436
201.0,39.0515221809178,8.372225804961746,3.536161069812891,3.2694339659508644,66.8264713325555,5.141735032807328,3.8787264475745578,3.4374687661539363,10.803678555245373
202.0,38.975311331176435,8.388378941924906,3.528995009941701,3.2693212186817475,66.87249752065104,5.141918938844585,3.8741829394552507,3.4399406264461425,10.811752370814457
203.0,38.90160159944341,8.404088122342557,3.522078939899098,3.269181400023607,66.91663076814638,5.142443630665443,3.8690664703804765,3.4425187444549703,10.819770428734563
204.0,38.82152031547615,8.42007111964293,3.5152531916261873,3.268708859225366,66.95285234744098,5.1442280214019265,3.8644427792152722,3.445666148223014,10.826631065091357
205.0,38.887071441945196,8.411459624268005,3.524291027361022,3.2708080707022984,66.99189325666649,5.142644867510205,3.8529472794302118,3.4467678564241515,10.680261225060015
206.0,38.802748437761835,8.427644780699248,3.5173224498294973,3.2700607781865125,66.96981896662692,5.134855473260901,3.8416110666600827,3.4402211025369183,10.685129838350804
207.0,38.72770486852408,8.443629256385101,3.5105721429600223,3.2700050335263047,66.97764174767693,5.129024990256488,3.8332149917124676,3.436579399627402,10.689984662656661
208.0,39.40493375438043,8.33486594167785,3.5837436574921187,3.284209531420986,66.98631858388842,5.1207611992469,3.8244374417321927,3.431616721715224,9.956048129854347
209.0,39.31951834597775,8.349786776476535,3.576541803195299,3.28305292489586,66.99562363169647,5.1148678857003205,3.816421079188289,3.428059485829358,10.038027303049565
210.0,39.23770113383443,8.384559218682128,3.540471903870606,3.2898311939001346,66.96512469595592,5.292813534666045,4.280101384396085,3.5460902597363604,10.120678408533886
211.0,38.76508646366464,8.496323909261069,3.467913498352896,3.293576354651953,66.9821865482889,5.29390132894462,4.261549424808401,3.5478019145516697,10.636052303413203
212.0,38.70651253201004,8.508107903389043,3.463480413856345,3.293140284315927,67.00340556735969,5.3083119778483665,4.238899037083845,3.5585442719789424,10.665140219064108
213.0,38.67535781576738,8.516140125633575,3.462145383859863,3.2936710519765375,67.00500864333328,5.3011174994907275,4.220111144575665,3.553858242519358,10.664204263139322
214.0,39.17391511414198,8.437884063711962,3.5156084788850546,3.305391548404075,67.05744068447773,5.300751125260753,4.208312411716846,3.5565148440359136,10.154739738480382
215.0,40.06344604857532,8.307321053624744,3.5890406306662577,3.328184854920524,67.11808520692877,5.298514091473707,4.189808241691928,3.5583498111179397,9.25859336224018
216.0,40.048805067093305,8.312706184137863,3.5885995245514453,3.3291519938828253,67.18178793790241,5.297446239367761,4.176627072050661,3.560771443947697,9.259056570793197
217.0,40.02596809066721,8.319480843465168,3.5875612493011038,3.3298351271892397,67.25020977909773,5.2950502406517,4.162860887289773,3.5629551858315525,9.259611418916387
218.0,40.00266633944153,8.32539488507397,3.587006701162909,3.330363383366809,67.33320722345162,5.291767529015555,4.149065038991306,3.564951536639904,9.260258152448236
219.0,39.98223014246984,8.330797356017642,3.587001915708631,3.330808449056249,67.42032881138897,5.287303132736574,4.134315813311978,3.5666055991006553,9.262315101554627
220.0,39.80619463085008,8.204223889607242,3.867457582334636,3.265837055785887,67.50730404144824,5.123850220700269,3.547719083220977,3.460520023805728,9.413050471030353
221.0,41.02040912607657,8.207460407245225,3.664319180210869,3.3668242001447206,67.48925002827069,5.125300827402221,3.549876953908171,3.460553083165694,11.988354321354118
222.0,41.063410679203834,8.207060686055625,3.6700069364126597,3.3702810457500814,67.46373342606473,5.134206086436461,3.5531526557104085,3.465248356063689,11.966672936463835
223.0,40.9926834618599,8.22477452164085,3.663737805752363,3.371814337841195,67.41523249032062,5.144353528218442,3.558426551007865,3.469600330711788,11.96848701137985
224.0,40.9219672210648,8.242124297391516,3.6580256507040616,3.3730591496520095,67.36002526213322,5.154691260938115,3.564691180143504,3.4738426976992263,11.97014587784187
225.0,40.85863940316338,8.257576106917183,3.653689769306076,3.3742004083807675,67.19288577728985,5.181567761070889,3.560180106853212,3.4813575588282104,11.971636900487427
226.0,40.80123253238808,8.272040289956243,3.650030235470204,3.375222105132332,67.25947975167757,5.19124070899359,3.562593283513037,3.4932608557889466,11.970733062389721
227.0,40.74350680803173,8.285365846581303,3.647306188035465,3.375968246274419,67.3274108604804,5.201984081336366,3.5652272810311065,3.5039513703652574,11.969651163359702
228.0,41.9540160643995,8.093772986999573,3.771091704768767,3.3960202181877044,67.39668440148436,5.2103878305158355,3.5675525189518034,3.513203512346793,10.712116741665906
229.0,41.90899042412604,8.104121542259906,3.7676352451334987,3.3965642600330224,67.46313912463924,5.21691165935862,3.568992948091111,3.521183942586905,10.727315754637798
230.0,36.20731683663225,9.810202238027903,4.580077881705697,3.552488218900946,61.876567344622416,6.784902135709044,4.1704365185415915,4.183744535802513,15.963506070158704
231.0,33.934274218027056,10.540443678525449,3.850360776364329,3.5768335016580872,63.78994881578392,6.610051261618698,4.149667935808058,4.216528644824664,14.020064264624315
232.0,33.840518674143496,10.542010257568132,3.872586942548067,3.5674375719284246,63.99508893046173,6.613351222358571,4.148324625427138,4.232127513719643,14.12441204415372
233.0,33.74150607643367,10.544405550244699,3.8942885188705882,3.5577163622529757,64.22820158501547,6.615065750713077,4.147519647549136,4.248857560352318,14.24079708919895
234.0,35.30679339594883,10.666753548597335,3.902504046155444,3.7661018591717332,64.46371364686559,6.614166144998183,4.1485815517254006,4.263814310901745,12.777778195686398
235.0,35.187688039989176,10.662590316079337,3.9119844690690813,3.751890357972324,64.69514129270149,6.654663059284764,4.09851739030899,4.3053126719051775,12.917901984187955
236.0,35.06257650917508,10.659819871165649,3.9205112405166638,3.7374249116481337,65.00696643231578,6.651421520244819,4.097760507675933,4.323888490124313,13.032917651647697
237.0,34.94744770817629,10.657710340961891,3.9290182767175796,3.7244368061217625,65.52630020419815,6.629269121493777,4.101369716997148,4.343965741761505,13.097647166554973
238.0,34.82944915303611,10.655384527020475,3.937569361121429,3.7110826116638704,65.54778215580184,6.632983773186399,4.103833835503271,4.347947474972769,13.163330150744997
239.0,34.73896734156339,10.655537658833548,3.9513726544969012,3.701575328141324,67.13178826086315,6.588762124727725,4.075026982751904,4.423214437380752,13.214358712175844
240.0,33.104611115619946,10.802840345635024,3.8783999132142357,3.576181689502897,67.4099931738362,6.059620092766382,4.250455240320043,4.0844642141341305,14.853710407478387
241.0,34.25433340237641,10.843952715962313,3.8856914771694866,3.7145662195329985,68.86852194980156,5.991948231870448,4.235636870703216,4.126324827392151,14.273913389808673
242.0,34.21034082222413,10.835682666868237,3.9051526520448037,3.7070787209395473,68.93584031325264,5.972648587081278,4.230048113473651,4.117050651630206,14.330747666736489
243.0,34.166724753492275,10.827073998937795,3.9250294999752735,3.6993723124534,68.99522539408814,5.95338447248203,4.223758238939313,4.107294517901338,14.382646107421513
244.0,34.12349204148193,10.817588139456765,3.9449333012810053,3.6914469626288433,69.05460796704035,5.9306948614588,4.21479357512136,4.095288668149957,14.429083381139936
245.0,36.024724715348135,10.467593820435054,4.119328449466147,3.770949580050024,69.1260555562379,5.834302492387537,4.1018749281128475,4.033002096815334,12.535009253964175
246.0,36.06416949302703,10.44494796715205,4.141384233439903,3.766966391717141,69.29132025943778,5.866397964381665,4.198846074904817,4.064781931278963,12.501246940943133
247.0,36.102490177673246,10.42236038068993,4.163221192983593,3.7627546280747888,69.4659947058799,5.82723480945885,4.194461928451564,4.04777220796682,12.466868860638565
248.0,36.138659242259195,10.399046039425421,4.185322371643259,3.7582348823645675,69.63986466015244,5.786767998025536,4.191152261837945,4.029704141698845,12.431907967254643
249.0,36.166512695884755,10.376629907948205,4.207190153967509,3.752943326631706,70.09378526960832,5.7417893239024425,4.189853070061359,4.010921326440335,12.39639673893131
