Time (Ma),Global mid-ocean ridge lengths (km),Mean global ridge velocities (cm/yr),Global ridge velocity standard deviation (cm/yr),Surface area of crust produced at ridges (km^2/yr),Global subduction zone lengths (km),Mean global subduction velocities (cm/yr),Global subduction velocity standard deviation (cm/yr),Surface area of crust subducted at trenches (km^2/yr),Global transform boundary lengths (km)
234.0,35185.39420473287,10.61297087856417,3.7642367793543094,3.738820190727913,64273.37757816444,6.133635393874802,3.5965396249653976,3.799734487140849,12928.730341975623
233.0,35245.352878163554,10.612897490490031,3.7364216404543096,3.7451835563647315,63994.365636534814,6.138028535028801,3.5833034064577953,3.785076000518341,12882.502962978388
232.0,33724.38642028565,10.556342811261748,3.7863445830926534,3.5645266417926247,61483.03386529424,6.130111380392545,3.577360397553553,3.7685829056030933,14419.166874605256
231.0,33776.66123847734,10.560841655487646,3.7602810701047047,3.5715898705840505,61312.4880712284,6.1214717140430475,3.5700281560615608,3.7527791234934496,14370.426947337366
230.0,33040.66993324476,10.930406919601735,3.469955557846113,3.6159475961622545,61720.05801338876,5.103222925219564,3.207248985781751,3.14923474028437,13009.452656807003
229.0,37612.453454436836,8.724758341168707,3.36084191657552,3.285446393005736,67340.2785031258,4.656329710910653,3.2199335641433593,3.134889106747814,8858.78380533138
228.0,37653.2129638706,8.710783441321208,3.36939670745188,3.2837500891657903,67167.46480361673,4.6549627241065,3.2120243100229358,3.125892269733141,8809.504891520111
227.0,37686.433329481464,8.696550380765428,3.3783372897807427,3.2812843476888176,66996.48044676431,4.6521770877952315,3.2041233246332577,3.1160372154613762,8838.300153257625
226.0,37729.73359693978,8.680594340571208,3.3897255860791446,3.2790312609282077,66823.56316823096,4.648051583468055,3.1950709684408745,3.105208646178307,8867.302776480572
225.0,37775.84735750519,8.662602858815468,3.4018963389219627,3.276235395511563,66642.91380740052,4.6431007257176615,3.1876412536640353,3.0934869449732756,8896.298270633955
224.0,37791.917769283566,8.650010696438887,3.408775088551486,3.27286364355609,66659.32822257478,4.621433911076254,3.197874967529075,3.0797850839270313,8954.568035887845
223.0,37802.287636229725,8.63723047626865,3.416236427981114,3.26892097283469,66664.1664599276,4.61293218910444,3.1876509354220497,3.074320031639242,9006.777603548151
222.0,37811.99932206027,8.626476825968282,3.4227048796756128,3.2656831013221725,66607.76524980985,4.611558813468347,3.178646533440462,3.070784293710186,9059.376329585655
221.0,37821.32436635732,8.612986575988762,3.4294712916364163,3.2613706454527374,66531.79876414005,4.610648372932082,3.17064122289656,3.0666593892278096,9112.369753701993
220.0,35572.63253810833,8.903594268804015,3.3377325214628257,3.1706748861334324,70911.41584976147,4.733178469439565,3.3884900774903444,3.3558354525020846,8801.09667374887
219.0,35615.11245866391,8.929921593384064,3.2335493395622756,3.183851340654439,70731.71833598037,4.779100994875222,4.06531139211129,3.3797850504094082,8830.124106258685
218.0,35653.66508494297,8.919275794014272,3.2399512454359,3.1834997798803606,70550.10536858505,4.787720890772524,4.076874188107929,3.377164782430993,8859.170546853187
217.0,35686.96193523038,8.911146037942869,3.247223105356143,3.1835683942709943,70372.63889458636,4.7956532409828565,4.089121235947446,3.374229417503375,8888.23966022648
216.0,35712.02543087701,8.901872112044313,3.25222133513499,3.182487148421134,70208.05638261224,4.802731418101554,4.0999549074492165,3.371287201930749,8917.335119315516
