Time (Ma),Total ridge length (km),Mean ridge spreading rate (cm/yr),Mean ridge spreading rate SD (cm/yr),Crustal formation rate (km^2/yr),Total subduction zone length (km),Mean trench convergence rate (cm/yr),Mean trench convergence rate SD (cm/year),Crustal subduction rate (km^2/yr),Total transform length (km)
159.0,46.64246706472354,7.576529697797296,3.7138380134532487,3.5343105887672603,67.02646790145484,5.52690145747526,4.376992244112459,3.69204288297766,11.055181759131495
160.0,48.01908377187658,6.613746403036265,2.8573599079324716,3.176207515971062,67.09582915506282,5.0599410807490415,3.364903046173561,3.3834306344986786,9.503232810403544
161.0,47.53920963998926,6.638408052287098,2.8898658233215913,3.1561498360772133,60.38902035547093,5.584960895358975,3.1135472373949113,3.3733403058873432,10.892887575320461
162.0,47.27207841036983,6.665369428108154,2.9278887825451063,3.1511662165482544,60.36042619087672,5.590672177352163,3.115794668443842,3.3751172744872324,10.93550918733495
163.0,47.02782877523334,6.696518094778231,2.97104456865294,3.149607971298875,60.33320527163141,5.596092027348608,3.117745824521906,3.376858859221028,10.969152183290962
164.0,47.019862358074455,6.8268660858173495,3.016582054967374,3.210555646713237,60.3249246455965,5.681664636187126,3.0248770046259716,3.42721168898324,10.76343578728738
165.0,47.91126625420728,7.007807431621885,3.4838188517616087,3.3584917977770408,60.34753294380385,5.8852443399421945,3.1753918776002283,3.552395105385217,9.939448317887917
166.0,48.826614388403236,6.902100515493968,3.5898331826979297,3.370931580080948,60.39570244344738,5.889656878849765,3.1839626939820453,3.557808580382629,9.851586132695102
167.0,49.727138999683895,6.795338977308653,3.6957098087179028,3.380207088108701,63.76057775707519,5.638861874302221,3.3102116097945493,3.4822955923160377,10.403191232977887
168.0,48.12396540550781,7.726782749086726,4.189720614845672,3.7197064894597265,63.90450493313242,6.189482871869257,3.8827196788646643,3.830339550107867,11.681005154989796
