Time (Ma),Total ridge length (km),Mean ridge spreading rate (cm/yr),Mean ridge spreading rate SD (cm/yr),Crustal formation rate (km^2/yr),Total subduction zone length (km),Mean trench convergence rate (cm/yr),Mean trench convergence rate SD (cm/year),Crustal subduction rate (km^2/yr),Total transform length (km)
56.0,76.12325854663668,5.26311415060152,4.143875076886276,0.004562633583150026,72.36138622230511,5.032342037509657,5.109659096411884,0.003377342174144189,42.39526870046922
57.0,76.33853859813483,5.2519088953395165,4.200171134083234,0.00455373249945289,73.65414789592141,5.099560186505012,5.232990108533,0.0034013726162110394,41.91092525102257
58.0,71.9806446173108,5.073637009623336,4.084903391389102,0.004166189705025004,73.85436719572749,5.115506523808079,5.20380280110534,0.0033922491005407844,42.29850278367675
59.0,72.13285077304027,5.196487579625933,4.200835064076645,0.004380937496244607,73.7189678045188,5.342793988095592,5.268416299310277,0.0035273317329128856,41.13965528441521
60.0,72.15056235794735,5.260238044094484,4.288636123680199,0.004483773887584939,73.79057304313436,5.484532985598828,5.306331875647473,0.0036215537334237688,41.3432104340132
61.0,72.56788761161773,5.6535820040561235,4.490871435201475,0.004966281491977514,73.06971190304893,5.970816623568339,5.842621345010361,0.003853117859860909,41.89849897135148
62.0,69.77297765374811,6.00150429323456,4.869967322602936,0.005323610716642612,73.2683381827038,6.483449888401292,6.133473704718869,0.0042005465490961335,39.440255587888075
63.0,69.92619689821993,6.116376026603025,4.810684008895696,0.005444718134482051,72.19061459451741,6.881357814904362,6.285769059196877,0.004373939983819738,39.51407393099643
64.0,70.20212252113983,6.1331624838075935,4.787726030621803,0.005411717016019747,72.24078508616446,7.087182586141909,6.783593063213019,0.00452503946541703,39.53417616852615
65.0,72.2971258947676,6.019269889572168,4.946480619905553,0.005091561658513035,72.17966713956672,6.758859722658828,6.168462422437951,0.004327215127323569,43.70561957938692
66.0,73.10451221339423,6.081839502116387,4.933862045853697,0.005142874160790912,69.79921049965084,7.2685930139633745,6.095746914184564,0.004304506119957305,43.58986375676419
67.0,73.98031809220772,6.194642840529959,4.567399132299818,0.0053060221528996475,64.65587360186706,7.336618572181456,5.980859785608478,0.00437381739735209,43.71013212604027
68.0,77.56658838494373,6.535154916987884,4.297500365924952,0.005857974946228844,66.41456130602744,7.4464297633627785,6.024102616787938,0.004672591952171135,43.271745088106385
69.0,77.6304029080252,6.499484875407552,4.309453282716931,0.005849671303809704,66.08925116237795,7.418723902728817,6.06814990704661,0.004634544895040483,42.99072638340114
70.0,77.60587362234033,6.411153656485922,4.335592073865208,0.00580125501584069,66.03113667519791,7.320529855135911,6.199990246038115,0.004571368378817797,42.79298122869464
71.0,77.82745518172808,6.393000017777703,4.3538474300589565,0.005869676188907284,62.74777043676706,7.219139341039527,6.35421603876204,0.00426080393947942,43.09631648526535
72.0,77.96886571884804,6.370612068715054,4.3870885240346515,0.005907683761530272,59.150746872601005,7.693718451389634,6.37237926083839,0.004265529786570245,42.60831565610171
73.0,77.33904967313508,5.795239581424656,4.051703364058417,0.005360245372832543,58.96310482836348,7.42294170546346,6.218458237997393,0.004102386669984143,42.42048856639815
74.0,71.12693905143324,5.433955861242063,4.150207477341541,0.004679899836834952,58.7051173215314,7.0468958829497055,6.205181951159436,0.0038812201531859855,48.58863490966626
75.0,70.20983504468585,5.258569223023153,3.97052609070043,0.004546103741084945,62.788643354972294,6.879350260654221,6.153646231586117,0.004064495154908527,48.779970328946334
76.0,72.99948020713148,5.176880304874955,4.008275872382174,0.004617806682324901,65.82193646600183,6.883786417918085,6.69039486152535,0.004288234444970248,45.85451534169524
77.0,73.22391129900984,5.207503285421776,4.032555701240597,0.0046564394539740355,65.84496843794082,6.881498484975178,7.029157534593808,0.004292571121802102,45.511460194940824
78.0,72.92207065964973,5.207060060647749,4.056141503710121,0.004633470777979571,65.87957463193872,6.872148602954635,7.076784748749841,0.004290810775549771,45.501695217404475
79.0,74.67422338761536,5.688854012457311,4.204741881352523,0.004910320702867566,65.91813085948557,7.097915867178961,7.9213573867394675,0.0044417835243869015,43.35480151676195
